id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance
9383,2006-09-09,19:00,第22節,第1日,磐田,新潟,ヤマハスタジアム(磐田),晴,27.0,90,J SPORTS(録),11471
9384,2006-09-09,19:04,第22節,第1日,G大阪,C大阪,万博記念競技場,晴,29.4,64,BS/毎日放送(録)/J SPORTS(録),20463
9385,2006-09-09,19:04,第22節,第1日,大分,福岡,九州石油ドーム,屋内,25.8,86,J SPORTS,26841
9386,2006-09-10,19:04,第22節,第2日,鹿島,京都,県立カシマサッカースタジアム,晴,27.3,77,BS/J SPORTS(録),9142
9387,2006-09-10,19:05,第22節,第2日,大宮,浦和,埼玉スタジアム2002,晴,28.6,75,テレ玉/BS-i/J SPORTS(録),35059
9388,2006-09-16,14:04,第23節,第1日,京都,FC東京,京都市西京極総合運動公園陸上競技場兼球技場,曇,26.1,59,KBS京都(録)/MXテレビ(録)/J SPORTS(録),8440
9389,2006-09-16,14:04,第23節,第1日,大分,G大阪,九州石油ドーム,曇時々晴のち屋内,26.3,88,NHK大分/スカイパーフェクTV!/J SPORTS(録),25384
9390,2006-09-16,15:04,第23節,第1日,清水,鹿島,国立競技場,曇,25.3,46,BS/NHK静岡(録)/J SPORTS(録),20800
9391,2006-09-16,19:04,第23節,第1日,浦和,広島,埼玉スタジアム2002,曇,21.3,76,テレ玉/BS-i/J SPORTS(録),39123
9392,2006-09-16,19:00,第23節,第1日,名古屋,新潟,名古屋市瑞穂陸上競技場,曇,24.2,58,J SPORTS(録),9308
9393,2006-09-16,19:04,第23節,第1日,C大阪,千葉,大阪長居スタジアム,晴,25.0,57,J SPORTS,19036
9394,2006-09-16,19:04,第23節,第1日,福岡,横浜FM,東平尾公園博多の森球技場,雨のち曇,23.1,88,BS/福岡放送(録)/J SPORTS(録),12519
9395,2006-09-17,19:04,第23節,第2日,川崎F,磐田,等々力陸上競技場,雨,21.3,88,BS/J SPORTS(録),15482
9396,2006-09-17,19:04,第23節,第2日,甲府,大宮,山梨県小瀬スポーツ公園陸上競技場,曇,22.3,79,BS-i/J SPORTS(録),10150
9397,2006-09-23,15:04,第24節,第1日,浦和,清水,埼玉スタジアム2002,晴,23.3,58,BS/テレ玉(録)/NHK静岡(録)/J SPORTS(録),48378
9398,2006-09-23,15:05,第24節,第1日,横浜FM,名古屋,日産スタジアム,晴,23.6,42,BS-i/J SPORTS(録),21665
9399,2006-09-23,15:02,第24節,第1日,福岡,C大阪,東平尾公園博多の森球技場,晴,22.9,55,スカイパーフェクTV!/RKB毎日放送(録)/J SPORTS(録),12654
9400,2006-09-23,15:34,第24節,第1日,磐田,大分,ヤマハスタジアム(磐田),晴時々曇,25.2,43,静岡放送/J SPORTS(録),11218
9401,2006-09-23,16:00,第24節,第1日,広島,大宮,広島ビッグアーチ,晴,25.3,41,J SPORTS(録),10265
9402,2006-09-23,18:34,第24節,第1日,千葉,京都,フクダ電子アリーナ,曇時々晴,20.3,64,J SPORTS/KBS京都(録),10857
9403,2006-09-23,19:03,第24節,第1日,G大阪,川崎F,万博記念競技場,晴,19.8,57,BS/関西テレビ(録)/J SPORTS(録),17544
9404,2006-09-24,15:04,第24節,第2日,鹿島,FC東京,県立カシマサッカースタジアム,晴,23.0,52,BS-i/J SPORTS(録),17398
9405,2006-09-24,15:04,第24節,第2日,新潟,甲府,新潟スタジアム,晴,21.4,47,BS/J SPORTS(録),40422
9406,2006-09-30,15:03,第25節,第1日,FC東京,新潟,味の素スタジアム,晴,25.3,49,MXテレビ/スカイパーフェクTV!/J SPORTS(録),24136
9407,2006-09-30,15:04,第25節,第1日,川崎F,広島,等々力陸上競技場,曇,24.7,54,BS/J SPORTS(録),12029
9408,2006-09-30,15:04,第25節,第1日,横浜FM,磐田,日産スタジアム,曇,24.3,53,TBS(単)/静岡放送/J SPORTS(録),25435
9409,2006-09-30,17:04,第25節,第1日,京都,浦和,京都市西京極総合運動公園陸上競技場兼球技場,晴,23.4,49,KBS京都/BS-i/テレ玉(録)/J SPORTS(録),16492
9410,2006-09-30,18:31,第25節,第1日,千葉,大分,フクダ電子アリーナ,晴,21.8,80,J SPORTS(録),10609
9411,2006-09-30,19:04,第25節,第1日,大宮,名古屋,さいたま市浦和駒場スタジアム,曇,22.3,78,BS/J SPORTS(録),8223
9412,2006-09-30,19:04,第25節,第1日,C大阪,鹿島,大阪長居スタジアム,晴,23.8,45,J SPORTS,15186
9413,2006-10-01,15:04,第25節,第2日,甲府,G大阪,山梨県小瀬スポーツ公園陸上競技場,雨,19.8,76,BS/J SPORTS(録),15462
9414,2006-10-01,15:04,第25節,第2日,清水,福岡,日本平スタジアム,雨,19.5,81,静岡放送/BS-i/J SPORTS(録),10807
9415,2006-10-06,19:05,第26節,第1日,京都,大宮,京都市西京極総合運動公園陸上競技場兼球技場,晴,21.6,68,KBS京都/テレ玉/J SPORTS(録),5237
9416,2006-10-07,15:04,第26節,第2日,浦和,千葉,埼玉スタジアム2002,晴,23.0,45,NHK総合/NHK-BSハイビジョン/J SPORTS(録),48952
9417,2006-10-07,15:01,第26節,第2日,川崎F,大分,等々力陸上競技場,晴,24.0,40,J SPORTS(録),10282
9418,2006-10-07,18:05,第26節,第2日,甲府,広島,山梨県小瀬スポーツ公園陸上競技場,晴,18.9,45,BS-i/J SPORTS(録),10222
9419,2006-10-07,14:04,第26節,第2日,新潟,横浜FM,新潟スタジアム,雨,16.3,69,NHK新潟/J SPORTS(録),35603
9420,2006-10-07,15:04,第26節,第2日,磐田,G大阪,静岡スタジアムエコパ,晴,24.4,36,静岡放送/BS-i/J SPORTS(録),21066
9421,2006-10-07,14:04,第26節,第2日,名古屋,FC東京,名古屋市瑞穂陸上競技場,晴,23.5,40,J SPORTS,10840
9422,2006-10-07,15:04,第26節,第2日,C大阪,清水,大阪長居第2陸上競技場,曇時々晴,20.6,49,BS(録)/J SPORTS(録),7013
9423,2006-10-07,15:02,第26節,第2日,福岡,鹿島,東平尾公園博多の森球技場,晴,22.8,59,スカイパーフェクTV!/J SPORTS(録),12181
9424,2006-10-14,15:04,第27節,第1日,鹿島,千葉,県立カシマサッカースタジアム,晴,19.1,46,BS/J SPORTS(録),15315
9425,2006-10-14,19:04,第27節,第1日,川崎F,甲府,等々力陸上競技場,曇,17.9,54,BS-i/J SPORTS(録),14383
9426,2006-10-14,15:04,第27節,第1日,新潟,京都,新潟スタジアム,晴,21.6,45,テレビ新潟/J SPORTS,36272
9427,2006-10-14,15:04,第27節,第1日,磐田,大宮,ヤマハスタジアム(磐田),曇,22.0,46,静岡放送/BS(録)/J SPORTS(録),11490
9428,2006-10-14,14:02,第27節,第1日,名古屋,清水,名古屋市瑞穂陸上競技場,曇のち晴,23.5,51,スカイパーフェクTV!/J SPORTS(録),9888
9429,2006-10-14,14:04,第27節,第1日,G大阪,横浜FM,万博記念競技場,晴,26.3,45,TBS(単)/J SPORTS(録)/毎日放送(録),16281
9430,2006-10-14,14:04,第27節,第1日,大分,C大阪,熊本県民総合運動公園陸上競技場,晴,33.1,26,J SPORTS(録),12843
9431,2006-10-15,15:04,第27節,第2日,浦和,福岡,さいたま市浦和駒場スタジアム,晴,21.8,47,BS/J SPORTS(録),17541
9432,2006-10-15,15:05,第27節,第2日,広島,FC東京,広島ビッグアーチ,晴,24.4,43,BS-i/J SPORTS(録),11689
9433,2006-10-21,16:03,第28節,第1日,浦和,川崎F,埼玉スタジアム2002,晴,18.9,65,NHK総合/NHK-BSハイビジョン/J SPORTS(録),50134
9434,2006-10-21,15:04,第28節,第1日,千葉,大宮,フクダ電子アリーナ,晴,20.3,54,J SPORTS,12863
9435,2006-10-21,14:04,第28節,第1日,横浜FM,鹿島,日産スタジアム,晴,21.3,52,BS/J SPORTS(録),24333
9436,2006-10-21,13:04,第28節,第1日,甲府,名古屋,山梨県小瀬スポーツ公園陸上競技場,晴,24.3,42,山梨放送/BS(録)/J SPORTS(録),9747
9437,2006-10-21,15:04,第28節,第1日,清水,新潟,日本平スタジアム,晴,21.8,66,テレビ静岡/J SPORTS(録),13244
9438,2006-10-21,14:04,第28節,第1日,京都,大分,京都市西京極総合運動公園陸上競技場兼球技場,晴,23.1,40,スカイパーフェクTV!/KBS京都(録)/J SPORTS(録),8491
9439,2006-10-21,15:04,第28節,第1日,福岡,磐田,東平尾公園博多の森球技場,晴,24.8,37,NHK福岡/BS-i/NHK静岡(録)/J SPORTS(録),16445
9440,2006-10-22,15:04,第28節,第2日,FC東京,G大阪,味の素スタジアム,曇,21.8,60,BS/MXテレビ(録)/J SPORTS(録),36161
9441,2006-10-22,15:05,第28節,第2日,C大阪,広島,大阪長居第2陸上競技場,曇,24.8,47,BS-i/J SPORTS(録),7897
9442,2006-10-28,14:00,第29節,第1日,大宮,FC東京,さいたま市浦和駒場スタジアム,曇,21.3,51,J SPORTS(録),10074
9443,2006-10-28,14:04,第29節,第1日,川崎F,京都,等々力陸上競技場,晴のち曇,22.1,52,BS/J SPORTS(録),10505
9444,2006-10-28,14:04,第29節,第1日,甲府,C大阪,山梨県小瀬スポーツ公園陸上競技場,晴,22.5,45,テレビ山梨/J SPORTS,9852
9445,2006-10-28,14:04,第29節,第1日,新潟,福岡,新潟スタジアム,晴,20.3,48,新潟総合テレビ/スカイパーフェクTV!/J SPORTS(録),38203
9446,2006-10-28,14:05,第29節,第1日,磐田,浦和,ヤマハスタジアム(磐田),晴のち曇,22.2,66,TBS(単)/静岡放送/J SPORTS(録),16162
9447,2006-10-28,14:00,第29節,第1日,名古屋,千葉,豊田スタジアム,晴時々曇,22.9,37,J SPORTS(録),18534
9448,2006-10-28,14:04,第29節,第1日,広島,横浜FM,広島ビッグアーチ,晴,23.0,55,BS-i/J SPORTS(録),16162
9449,2006-10-29,15:04,第29節,第2日,G大阪,清水,万博記念競技場,曇時々晴,22.2,43,BS/J SPORTS(録),19170
9450,2006-10-29,15:05,第29節,第2日,大分,鹿島,九州石油ドーム,晴,21.1,49,BS-i/J SPORTS(録),28690
9451,2006-11-11,15:05,第30節,第1日,鹿島,G大阪,県立カシマサッカースタジアム,曇時々雨,19.5,66,BS-i/J SPORTS(録),14663
9452,2006-11-11,15:04,第30節,第1日,浦和,横浜FM,埼玉スタジアム2002,雨のち曇,14.8,83,BS/テレ玉(録)/J SPORTS(録),52582
9453,2006-11-11,15:01,第30節,第1日,千葉,新潟,フクダ電子アリーナ,雨,17.6,84,J SPORTS(録),11286
9454,2006-11-11,15:04,第30節,第1日,FC東京,川崎F,味の素スタジアム,雨のち曇時々雨,14.8,77,MXテレビ/J SPORTS(録),23251
9455,2006-11-11,15:04,第30節,第1日,清水,大宮,日本平スタジアム,雨,16.1,90,テレビ静岡/J SPORTS(録),9079
9456,2006-11-11,15:04,第30節,第1日,京都,甲府,京都市西京極総合運動公園陸上競技場兼球技場,曇,15.5,87,山梨放送/KBS京都(録)/BS-i(録)/J SPORTS(録),5566
9457,2006-11-11,15:03,第30節,第1日,C大阪,磐田,大阪長居第2陸上競技場,雨のち曇,16.8,77,スカイパーフェクTV!/J SPORTS(録),7873
9458,2006-11-11,15:05,第30節,第1日,福岡,広島,東平尾公園博多の森球技場,雨のち曇,14.1,80,J SPORTS,11505
9459,2006-11-11,15:05,第30節,第1日,大分,名古屋,九州石油ドーム,屋内,15.6,77,NHK大分/J SPORTS(録),19273
9460,2006-11-18,14:01,第31節,第1日,大宮,鹿島,埼玉スタジアム2002,晴,13.7,42,J SPORTS(録),12094
9461,2006-11-18,14:04,第31節,第1日,川崎F,福岡,等々力陸上競技場,曇,14.6,38,BS/J SPORTS(録),12871
9462,2006-11-18,14:05,第31節,第1日,横浜FM,清水,日産スタジアム,曇,14.4,36,BSーi/J SPORTS(録),20258
9463,2006-11-18,14:04,第31節,第1日,甲府,大分,山梨県小瀬スポーツ公園陸上競技場,曇,13.4,38,NHK甲府/J SPORTS(録),9156
9464,2006-11-18,14:04,第31節,第1日,磐田,FC東京,ヤマハスタジアム(磐田),曇,14.7,52,MXテレビ/J SPORTS,14406
9465,2006-11-18,14:04,第31節,第1日,名古屋,浦和,豊田スタジアム,屋内,13.1,62,NHK総合/NHK-BSハイビジョン/東海テレビ(録)/J SPORTS(録),32109
9466,2006-11-18,14:04,第31節,第1日,広島,京都,広島ビッグアーチ,雨,8.4,76,NHK広島/スカイパーフェクTV!/J SPORTS(録),8182
9467,2006-11-19,15:05,第31節,第2日,新潟,C大阪,新潟スタジアム,曇のち雨,13.2,53,BS-i/J SPORTS(録),40393
9468,2006-11-19,15:05,第31節,第2日,G大阪,千葉,万博記念競技場,雨,12.6,83,BS/J SPORTS(録),16950
9469,2006-11-23,15:00,第32節,第1日,鹿島,新潟,県立カシマサッカースタジアム,曇,13.1,49,J SPORTS(録),12178
9470,2006-11-23,15:04,第32節,第1日,浦和,甲府,埼玉スタジアム2002,曇,13.4,48,テレ玉/テレビ山梨/BS/J SPORTS(録),57781
9471,2006-11-23,15:01,第32節,第1日,千葉,広島,フクダ電子アリーナ,曇,14.3,48,J SPORTS(録),12049
9472,2006-11-23,15:04,第32節,第1日,FC東京,横浜FM,味の素スタジアム,曇,12.3,45,MXテレビ/BS-i(録)/J SPORTS(録),23553
9473,2006-11-23,15:04,第32節,第1日,清水,川崎F,日本平スタジアム,曇,14.4,60,静岡放送/J SPORTS(録),12172
9474,2006-11-23,15:04,第32節,第1日,京都,磐田,京都市西京極総合運動公園陸上競技場兼球技場,曇,12.1,59,KBS京都/スカイパーフェクTV!/J SPORTS(録),13785
9475,2006-11-23,15:04,第32節,第1日,C大阪,名古屋,大阪長居第2陸上競技場,曇,13.3,45,J SPORTS,8737
9476,2006-11-23,15:05,第32節,第1日,福岡,G大阪,東平尾公園博多の森球技場,雨,11.1,84,BS-i/J SPORTS(録),20187
9477,2006-11-23,15:00,第32節,第1日,大分,大宮,九州石油ドーム,屋内,13.5,72,J SPORTS(録),15841
9478,2006-11-26,14:04,第33節,第1日,大宮,C大阪,埼玉スタジアム2002,曇,15.9,44,テレ玉/BS-i/J SPORTS(録),9285
9479,2006-11-26,14:03,第33節,第1日,FC東京,浦和,味の素スタジアム,曇時々雨,11.2,58,NHK総合/MXテレビ/NHK-BSハイビジョン/テレ玉(録)/J SPORTS(録),41528
9480,2006-11-26,14:00,第33節,第1日,川崎F,鹿島,等々力陸上競技場,曇,13.4,49,J SPORTS(録),17518
9481,2006-11-26,14:00,第33節,第1日,横浜FM,大分,日産スタジアム,曇,13.3,46,J SPORTS(録),24895
9482,2006-11-26,14:03,第33節,第1日,甲府,千葉,山梨県小瀬スポーツ公園陸上競技場,曇,9.1,50,NHK甲府/J SPORTS(録),15069
9483,2006-11-26,14:00,第33節,第1日,磐田,清水,静岡スタジアムエコパ,曇,17.1,63,J SPORTS/静岡放送(録)/BS-i(録),37711
9484,2006-11-26,14:02,第33節,第1日,名古屋,福岡,名古屋市瑞穂陸上競技場,曇のち雨,14.1,66,スカイパーフェクTV!/J SPORTS(録),10707
9485,2006-11-26,14:05,第33節,第1日,G大阪,京都,万博記念競技場,曇のち雨,14.3,73,BS/J SPORTS(録),16768
9486,2006-11-26,14:02,第33節,第1日,広島,新潟,広島ビッグアーチ,雨,13.8,91,J SPORTS(録),11214
9487,2006-12-02,14:02,第34節,第1日,鹿島,磐田,県立カシマサッカースタジアム,晴,14.8,40,スカイパーフェクTV!/J SPORTS(録),16433
9488,2006-12-02,14:04,第34節,第1日,浦和,G大阪,埼玉スタジアム2002,晴,15.6,34,テレ玉/NHK総合/J SPORTS(録),62241
9489,2006-12-02,14:00,第34節,第1日,千葉,横浜FM,フクダ電子アリーナ,晴,14.8,36,BS-i(録)/J SPORTS(録),17175
9490,2006-12-02,14:04,第34節,第1日,新潟,大宮,新潟スタジアム,雨,8.1,72,NHK新潟/J SPORTS(録),33993
9491,2006-12-02,14:04,第34節,第1日,清水,広島,日本平スタジアム,晴,14.5,31,テレビ静岡/スカイパーフェクTV!/J SPORTS(録),13581
9492,2006-12-02,14:04,第34節,第1日,京都,名古屋,京都市西京極総合運動公園陸上競技場兼球技場,曇,13.3,48,KBS京都(録)/J SPORTS(録),9110
9493,2006-12-02,14:04,第34節,第1日,C大阪,川崎F,大阪長居第2陸上競技場,雨のち曇,12.1,72,BS/毎日放送(録)/J SPORTS(録),9278
9494,2006-12-02,14:04,第34節,第1日,福岡,甲府,東平尾公園博多の森球技場,曇,11.2,40,BS-i/J SPORTS(録),14703
9495,2006-12-02,14:04,第34節,第1日,大分,FC東京,九州石油ドーム,曇,13.1,44,MXテレビ/J SPORTS(録),20854
9985,2007-03-03,14:03,第1節,第1日,FC東京,広島,味の素スタジアム,晴,14.8,54,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX(録),25257
9986,2007-03-03,14:05,第1節,第1日,横浜FM,甲府,日産スタジアム,曇,14.8,58,スカパー!・e2(TBSチャンネル)/BS-i,24466
9987,2007-03-03,14:05,第1節,第1日,大分,新潟,九州石油ドーム,晴,19.8,54,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK大分/NHK新潟,20039
9988,2007-03-03,15:00,第1節,第1日,川崎F,鹿島,等々力陸上競技場,晴のち曇,15.4,60,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),20295
9989,2007-03-03,15:03,第1節,第1日,清水,神戸,日本平スタジアム,曇,15.3,64,スカパー!・e2(J sports Plus)/静岡放送,18333
9990,2007-03-03,16:03,第1節,第1日,浦和,横浜FC,埼玉スタジアム2002,晴のち曇,15.2,64,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合/テレ玉(録),57188
9991,2007-03-03,19:04,第1節,第1日,G大阪,大宮,万博記念競技場,曇,14.4,47,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18355
9992,2007-03-04,16:00,第1節,第2日,柏,磐田,日立柏サッカー場,晴のち曇,16.9,69,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),10960
9993,2007-03-04,16:04,第1節,第2日,名古屋,千葉,名古屋市瑞穂陸上競技場,晴,19.2,51,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK名古屋,18410
9994,2007-03-10,14:04,第2節,第1日,甲府,名古屋,山梨県小瀬スポーツ公園陸上競技場,晴,15.1,26,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK甲府,11791
9995,2007-03-10,14:04,第2節,第1日,広島,柏,広島ビッグアーチ,雨,7.3,75,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK広島,12891
9996,2007-03-10,15:04,第2節,第1日,磐田,大分,ヤマハスタジアム(磐田),晴時々曇,12.0,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/静岡放送,11452
9997,2007-03-10,16:05,第2節,第1日,大宮,FC東京,埼玉スタジアム2002,晴のち曇,13.0,34,スカパー!・e2(TBSチャンネル)/BS-i/テレ玉(録),17023
9998,2007-03-10,19:04,第2節,第1日,千葉,清水,フクダ電子アリーナ,曇,10.8,70,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,15373
9999,2007-03-10,19:03,第2節,第1日,横浜FC,横浜FM,横浜市三ツ沢公園球技場,晴,10.6,65,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13737
10000,2007-03-11,14:03,第2節,第2日,鹿島,G大阪,県立カシマサッカースタジアム,曇,11.4,45,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合,18406
10001,2007-03-11,16:01,第2節,第2日,新潟,浦和,東北電力ビッグスワンスタジアム,曇時々雪,2.5,68,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),40524
10002,2007-03-11,16:03,第2節,第2日,神戸,川崎F,ホームズスタジアム神戸,晴,8.7,25,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14664
10003,2007-03-17,13:04,第3節,第1日,大分,大宮,九州石油ドーム,晴,11.6,35,スカパー!(パーフェクト チョイス)/e2(スカチャン!),16870
10004,2007-03-17,14:02,第3節,第1日,浦和,甲府,埼玉スタジアム2002,晴,11.8,26,スカパー!・e2(TBSチャンネル)/TBS(単)/テレ玉(録),39494
10005,2007-03-17,15:04,第3節,第1日,清水,柏,日本平スタジアム,曇,10.0,53,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,11460
10006,2007-03-17,16:03,第3節,第1日,千葉,鹿島,フクダ電子アリーナ,晴,7.8,53,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14814
10007,2007-03-17,16:05,第3節,第1日,横浜FM,神戸,日産スタジアム,晴,8.0,45,スカパー!・e2(TBSチャンネル)/BS-i,16657
10008,2007-03-17,19:05,第3節,第1日,川崎F,横浜FC,等々力陸上競技場,曇,6.0,25,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18621
10009,2007-03-17,19:03,第3節,第1日,G大阪,広島,万博記念競技場,晴,3.6,49,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),14123
10010,2007-03-18,14:03,第3節,第2日,名古屋,新潟,名古屋市瑞穂陸上競技場,晴,10.1,29,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/名古屋テレビ(録),11620
10011,2007-03-18,16:03,第3節,第2日,FC東京,磐田,味の素スタジアム,晴,8.1,28,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),27046
