id,temperature,humidity,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded,round_encoded,weather_encoded,num_broadcasters,home_team_encoded,away_team_encoded,special_holiday,weekend
9494,11.2,40,14703,2006-12-02 14:04:00,34,22331,14,1,1,2,15,1,0,1
9495,13.1,44,20854,2006-12-02 14:04:00,34,31997,15,1,1,2,16,2,0,1
9985,14.8,54,25257,2007-03-03 14:03:00,1,47851,2,1,0,3,2,7,0,1
9986,14.8,58,24466,2007-03-03 14:05:00,1,71624,8,1,1,2,8,1,0,1
9987,19.8,54,20039,2007-03-03 14:05:00,1,31997,15,1,0,4,16,11,0,1
9988,15.4,60,20295,2007-03-03 15:00:00,1,26232,6,1,5,2,6,13,0,1
9989,15.3,64,18333,2007-03-03 15:03:00,1,20248,11,1,1,2,12,20,0,1
9990,15.2,64,57188,2007-03-03 16:03:00,1,62010,5,1,5,4,9,19,0,1
9991,14.4,47,18355,2007-03-03 19:04:00,1,21000,0,1,1,3,0,5,0,1
9992,16.9,69,10960,2007-03-04 16:00:00,1,15349,27,2,5,2,18,3,0,1
9993,19.2,51,18410,2007-03-04 16:04:00,1,20223,4,2,0,3,4,10,0,1
9994,15.1,26,11791,2007-03-10 14:04:00,2,15859,1,1,0,3,1,4,0,1
9995,7.3,75,12891,2007-03-10 14:04:00,2,36894,7,1,2,3,7,18,0,1
9996,12.0,58,11452,2007-03-10 15:04:00,2,15165,17,1,10,3,3,16,0,1
9997,13.0,34,17023,2007-03-10 16:05:00,2,62010,5,1,5,3,5,2,0,1
9998,10.8,70,15373,2007-03-10 19:04:00,2,19470,9,1,1,3,10,12,0,1
9999,10.6,65,13737,2007-03-10 19:03:00,2,15440,24,1,0,2,19,8,0,1
10000,11.4,45,18406,2007-03-11 14:03:00,2,38620,12,2,1,3,13,0,0,1
10002,8.7,25,14664,2007-03-11 16:03:00,2,28425,29,2,0,2,20,6,0,1
10003,11.6,35,16870,2007-03-17 13:04:00,3,31997,15,1,0,2,16,5,0,1
10004,11.8,26,39494,2007-03-17 14:02:00,3,62010,5,1,0,3,9,1,0,1
10005,10.0,53,11460,2007-03-17 15:04:00,3,20248,11,1,1,3,12,18,0,1
10006,7.8,53,14814,2007-03-17 16:03:00,3,19470,9,1,0,2,10,13,0,1
10007,8.0,45,16657,2007-03-17 16:05:00,3,71624,8,1,0,2,8,20,0,1
10008,6.0,25,18621,2007-03-17 19:05:00,3,26232,6,1,1,3,6,19,0,1
10009,3.6,49,14123,2007-03-17 19:03:00,3,21000,0,1,0,2,0,7,0,1
10010,10.1,29,11620,2007-03-18 14:03:00,3,20223,4,2,0,3,4,11,0,1
10011,8.1,28,27046,2007-03-18 16:03:00,3,47851,2,2,0,2,2,3,0,1
10012,15.9,37,13064,2007-03-31 14:04:00,4,15859,1,1,1,3,1,0,0,1
10013,11.3,56,31500,2007-03-31 14:00:00,4,41684,28,1,2,1,11,6,0,1
10014,16.5,66,12379,2007-03-31 14:04:00,4,15165,17,1,1,3,3,10,0,1
10015,16.1,61,7737,2007-03-31 16:00:00,4,21500,19,1,1,2,5,12,0,1
10016,17.7,78,9337,2007-03-31 18:05:00,4,36894,7,1,1,2,7,8,0,1
10017,15.0,84,10793,2007-03-31 19:04:00,4,15349,27,1,1,2,18,2,0,1
10018,18.6,68,10518,2007-03-31 19:04:00,4,28425,29,1,3,3,20,13,0,1
10019,20.4,57,10225,2007-04-01 14:00:00,4,15440,24,2,1,1,19,4,0,1
10020,15.4,74,27163,2007-04-01 16:04:00,4,31997,15,2,3,2,16,9,0,1
10021,17.4,28,8373,2007-04-07 13:01:00,5,15859,1,1,1,1,1,20,0,1
10022,17.4,32,21092,2007-04-07 14:04:00,5,47851,2,1,1,3,2,11,0,1
10023,15.0,53,16825,2007-04-07 14:03:00,5,43739,18,1,1,2,4,7,0,1
10024,13.4,66,18587,2007-04-07 14:03:00,5,21000,0,1,2,2,0,6,0,1
10025,14.6,58,10234,2007-04-07 16:00:00,5,38620,12,1,5,2,13,5,0,1
10026,15.5,47,18960,2007-04-07 16:00:00,5,71624,8,1,1,1,8,18,0,1
10027,16.4,49,45025,2007-04-07 19:04:00,5,62010,5,1,4,4,9,3,0,1
10028,15.9,56,15584,2007-04-08 16:03:00,5,19470,9,2,1,2,10,19,0,1
10029,15.0,59,13225,2007-04-08 16:03:00,5,20248,11,2,1,2,12,16,0,1
10030,23.1,27,6584,2007-04-14 13:00:00,6,21500,19,1,0,2,5,4,0,1
10031,24.0,31,19367,2007-04-14 14:03:00,6,71624,8,1,15,2,19,13,0,1
10032,19.3,40,7181,2007-04-14 14:04:00,6,36894,7,1,0,4,7,1,0,1
10033,10.8,79,32686,2007-04-14 15:04:00,6,41684,28,1,8,3,11,0,0,1
10034,19.0,32,10983,2007-04-14 15:01:00,6,28425,29,1,0,1,20,10,0,1
10035,17.8,36,11864,2007-04-14 16:00:00,6,15165,17,1,0,2,3,8,0,1
10036,16.9,56,35013,2007-04-15 15:05:00,6,54224,23,2,9,2,18,9,0,1
10037,19.6,44,21208,2007-04-15 15:00:00,6,26232,6,2,5,1,6,12,0,1
10038,18.7,33,17431,2007-04-15 16:04:00,6,31997,15,2,9,2,16,2,0,1
10039,22.4,46,22168,2007-04-21 14:04:00,7,47851,2,1,7,3,2,19,0,1
10040,21.9,55,50531,2007-04-21 16:03:00,7,62010,5,1,1,4,9,6,0,1
10041,19.5,70,9481,2007-04-21 16:03:00,7,19470,9,1,1,2,10,5,0,1
10042,20.9,58,10363,2007-04-21 16:03:00,7,20223,4,1,1,3,4,20,0,1
10043,18.8,54,11437,2007-04-21 18:34:00,7,15859,1,1,1,2,1,18,0,1
10044,17.6,82,12738,2007-04-21 19:04:00,7,20248,11,1,1,3,12,13,0,1
10045,18.3,67,8326,2007-04-21 19:05:00,7,36894,7,1,11,2,7,11,0,1
10046,20.8,63,17219,2007-04-22 16:01:00,7,71624,8,2,1,2,8,16,0,1
10047,19.9,80,14495,2007-04-22 16:03:00,7,21000,0,2,6,2,0,3,0,1
10048,24.0,31,15008,2007-04-28 13:03:00,8,71624,8,1,1,2,19,12,0,1
10049,21.1,19,20806,2007-04-28 15:05:00,8,31997,15,1,0,3,16,0,0,1
10050,13.6,60,6628,2007-04-28 16:00:00,8,21500,19,1,1,2,5,1,0,1
10051,13.2,79,11077,2007-04-28 16:53:00,8,15349,27,1,6,3,18,4,0,1
10052,21.3,19,9213,2007-04-28 16:03:00,8,28425,29,1,0,2,20,2,0,1
10053,11.3,66,41283,2007-04-28 19:01:00,8,41684,28,1,1,2,11,8,0,1
10054,14.4,44,10131,2007-04-28 19:04:00,8,15165,17,1,0,4,3,7,0,1
10055,21.0,33,21804,2007-04-29 15:05:00,8,26232,6,2,0,2,6,10,1,1
10056,18.8,24,36146,2007-04-29 16:00:00,8,38620,12,2,0,2,13,9,1,1
10057,23.7,33,57440,2007-05-03 14:04:00,9,62010,5,1,0,3,9,10,1,0
10058,24.1,28,16279,2007-05-03 14:04:00,9,15859,1,1,0,3,1,19,1,0
10059,22.1,36,13481,2007-05-03 16:05:00,9,20000,30,1,0,3,18,11,1,0
10060,20.1,43,30436,2007-05-03 16:05:00,9,47851,2,1,0,3,2,13,1,0
10061,21.0,41,14146,2007-05-03 16:03:00,9,20223,4,1,0,3,4,16,1,0
10062,21.1,49,22236,2007-05-03 16:03:00,9,28425,29,1,0,2,20,0,1,0
10063,20.8,46,13220,2007-05-03 16:04:00,9,36894,7,1,1,2,7,5,1,0
10064,18.3,64,33498,2007-05-03 19:04:00,9,71624,8,1,0,4,8,6,1,0
10065,16.9,76,20318,2007-05-03 19:05:00,9,20248,11,1,0,2,12,3,1,0
10066,17.2,83,4458,2007-05-06 13:03:00,10,15440,24,1,2,2,19,20,0,1
10067,18.9,78,20224,2007-05-06 13:00:00,10,31997,15,1,3,1,16,7,0,1
10068,17.1,73,39507,2007-05-06 14:04:00,10,41684,28,1,2,3,11,1,0,1
10069,18.3,86,18223,2007-05-06 14:04:00,10,21000,0,1,2,3,0,12,0,1
10070,19.4,73,13344,2007-05-06 15:04:00,10,38620,12,1,2,2,13,8,0,1
10071,17.8,84,33162,2007-05-06 16:01:00,10,62010,5,1,2,2,5,9,0,1
10072,16.9,83,14983,2007-05-06 16:04:00,10,26232,6,1,2,3,6,2,0,1
10073,17.5,81,23142,2007-05-06 16:02:00,10,50889,31,1,6,3,3,4,0,1
10074,17.9,74,11969,2007-05-06 19:03:00,10,19470,9,1,2,2,10,18,0,1
10075,22.6,43,19074,2007-05-12 14:05:00,11,71624,8,1,0,2,8,4,0,1
10076,21.8,37,13636,2007-05-12 14:04:00,11,36894,7,1,1,2,7,19,0,1
10077,20.1,66,12197,2007-05-12 15:04:00,11,20248,11,1,0,3,12,11,0,1
10078,22.7,39,9374,2007-05-12 16:04:00,11,15349,27,1,0,3,18,16,0,1
10079,19.9,60,13259,2007-05-12 19:00:00,11,38620,12,1,0,2,13,3,0,1
10080,18.8,65,21821,2007-05-12 19:04:00,11,47851,2,1,0,4,2,10,0,1
10081,26.5,19,12686,2007-05-13 14:04:00,11,15859,1,2,0,3,1,6,0,1
10082,22.2,31,7769,2007-05-13 15:03:00,11,28425,29,2,0,2,20,5,0,1
10083,22.6,63,55258,2007-05-13 16:03:00,11,62010,5,2,0,2,9,0,0,1
10084,18.3,58,13765,2007-05-19 13:00:00,12,21000,0,1,13,1,0,18,0,1
10085,16.6,69,38268,2007-05-19 14:04:00,12,41684,28,1,1,3,11,13,0,1
10086,20.4,51,34347,2007-05-19 14:02:00,12,43739,18,1,3,3,4,9,0,1
10087,20.9,55,15371,2007-05-19 14:05:00,12,31997,15,1,10,2,16,6,0,1
10089,20.8,63,10983,2007-05-19 16:00:00,12,19470,9,1,1,1,10,7,0,1
10090,19.9,30,12422,2007-05-19 19:04:00,12,15859,1,1,1,3,1,12,0,1
10091,22.4,42,12149,2007-05-20 15:04:00,12,15165,17,2,0,3,3,20,0,1
10092,21.7,29,25811,2007-05-20 16:01:00,12,71624,8,2,0,2,8,2,0,1
10093,27.5,38,4935,2007-05-26 13:03:00,13,15440,24,1,0,2,19,16,0,1
10094,27.2,37,22679,2007-05-26 15:04:00,13,47851,2,1,0,3,2,4,0,1
10095,25.9,42,9173,2007-05-26 15:03:00,13,28425,29,1,0,3,20,18,0,1
10096,23.9,47,10081,2007-05-26 16:03:00,13,38620,12,1,0,3,13,1,0,1
10097,23.7,59,14405,2007-05-26 19:04:00,13,19470,9,1,0,2,10,0,0,1
10098,19.6,70,10514,2007-05-26 19:04:00,13,36894,7,1,0,2,7,12,0,1
10099,27.9,31,51829,2007-05-27 15:04:00,13,62010,5,2,0,3,9,8,0,1
10100,28.8,24,14033,2007-05-27 15:00:00,13,26232,6,2,5,1,6,5,0,1
10101,26.7,33,11734,2007-05-27 16:03:00,13,15165,17,2,0,2,3,11,0,1
10102,24.1,44,12730,2007-06-09 13:04:00,14,20000,30,1,1,3,18,5,0,1
10103,20.3,72,19752,2007-06-09 14:05:00,14,21000,0,1,7,2,0,19,0,1
10104,23.7,57,38667,2007-06-09 15:04:00,14,41684,28,1,1,3,11,20,0,1
10105,22.8,53,21804,2007-06-09 15:00:00,14,31997,15,1,1,1,16,13,0,1
10106,20.8,75,23028,2007-06-09 19:03:00,14,71624,8,1,2,2,8,10,0,1
10107,17.3,82,21190,2007-06-09 19:04:00,14,43739,18,1,3,3,4,6,0,1
10108,20.3,64,11389,2007-06-10 14:02:00,14,15859,1,2,1,1,1,3,0,1
10109,24.5,55,15322,2007-06-10 16:04:00,14,20248,11,2,0,2,12,2,0,1
10110,28.8,70,38682,2007-08-01 19:32:00,14,62010,5,3,0,3,9,7,0,0
10111,26.5,51,13966,2007-06-16 13:03:00,15,28425,29,1,0,2,20,16,0,1
10112,31.7,19,15244,2007-06-16 14:05:00,15,26232,6,1,0,2,6,18,0,1
10113,25.5,64,15078,2007-06-16 15:04:00,15,20248,11,1,0,3,12,8,0,1
10114,22.1,53,10524,2007-06-16 16:00:00,15,38620,12,1,0,2,13,7,0,1
10115,28.5,34,20473,2007-06-16 16:04:00,15,21000,0,1,0,3,0,4,0,1
10116,22.9,49,16795,2007-06-16 19:00:00,15,21500,19,1,0,2,5,11,0,1
10117,23.6,44,13605,2007-06-16 19:04:00,15,71624,8,1,0,3,19,3,0,1
10118,23.4,55,13229,2007-06-17 16:03:00,15,19470,9,2,0,2,10,1,0,1
10119,23.5,59,38439,2007-06-17 16:04:00,15,47851,2,2,0,2,2,9,0,1
10120,26.1,61,16709,2007-06-20 19:05:00,16,21500,19,1,0,3,9,20,0,0
10121,23.8,72,10273,2007-06-20 19:04:00,16,15349,27,1,0,4,18,13,0,0
10122,24.7,65,17264,2007-06-20 19:04:00,16,47851,2,1,0,3,2,1,0,0
10123,23.9,70,13956,2007-06-20 19:00:00,16,15440,24,1,0,1,8,0,0,0
10124,25.2,61,36182,2007-06-20 19:03:00,16,41684,28,1,0,2,11,19,0,0
10125,23.4,82,9292,2007-06-20 19:04:00,16,15165,17,1,0,3,3,5,0,0
10126,24.3,74,9416,2007-06-20 19:03:00,16,20223,4,1,0,2,4,12,0,0
10127,22.9,86,6037,2007-06-20 19:04:00,16,36894,7,1,1,2,7,6,0,0
10128,23.7,82,15508,2007-06-20 19:05:00,16,31997,15,1,3,2,16,10,0,0
10129,27.1,57,20300,2007-06-23 14:04:00,17,20248,11,1,0,3,12,9,0,1
10130,29.7,32,16614,2007-06-23 15:00:00,17,26232,6,1,0,1,6,3,0,1
10131,27.6,47,15069,2007-06-23 16:03:00,17,19470,9,1,0,2,10,11,0,1
10132,24.3,57,7232,2007-06-23 17:03:00,17,15440,24,1,0,2,19,18,0,1
10133,25.3,61,11298,2007-06-23 19:04:00,17,15859,1,1,1,2,1,16,0,1
10134,25.8,57,15640,2007-06-23 19:01:00,17,21000,0,1,0,1,0,2,0,1
10135,26.8,48,10362,2007-06-23 19:04:00,17,28425,29,1,0,3,20,7,0,1
10136,23.4,71,10051,2007-06-24 15:00:00,17,21500,19,2,2,3,5,8,0,1
10137,23.7,75,14317,2007-06-24 16:00:00,17,38620,12,2,2,2,13,4,0,1
10138,32.5,45,10264,2007-06-30 13:03:00,18,20223,4,1,0,2,4,1,0,1
10139,26.9,61,43117,2007-06-30 14:06:00,18,71624,8,1,1,2,19,10,0,1
10140,22.8,71,15712,2007-06-30 16:00:00,18,38620,12,1,1,2,13,2,0,1
10141,23.8,67,10049,2007-06-30 16:00:00,18,21500,19,1,1,3,5,0,0,1
10142,23.2,71,11489,2007-06-30 16:04:00,18,15349,27,1,1,2,18,12,0,1
10143,24.1,68,40858,2007-06-30 16:03:00,18,41684,28,1,1,2,11,7,0,1
10144,23.6,66,17299,2007-06-30 19:00:00,18,26232,6,1,13,2,6,20,0,1
10145,23.9,80,35072,2007-06-30 19:01:00,18,50889,31,1,4,2,3,9,0,1
10146,26.3,69,20315,2007-06-30 19:04:00,18,31997,15,1,1,3,16,8,0,1
10147,30.0,67,47359,2007-08-11 19:02:00,19,62010,5,1,0,2,9,18,0,1
10148,27.5,82,16070,2007-08-11 19:04:00,19,19470,9,1,0,3,10,6,0,1
10149,29.7,60,20689,2007-08-11 19:04:00,19,47851,2,1,0,3,2,16,0,1
10150,29.3,66,53916,2007-08-11 19:00:00,19,71624,8,1,0,1,8,19,0,1
10151,26.9,79,15047,2007-08-11 19:03:00,19,20248,11,1,0,2,12,5,0,1
10152,28.8,66,18112,2007-08-11 19:03:00,19,21000,0,1,0,2,0,11,0,1
10153,28.0,78,12624,2007-08-11 19:05:00,19,28425,29,1,0,2,20,3,0,1
10154,28.8,58,14316,2007-08-12 18:34:00,19,15859,1,2,0,2,1,13,0,1
10155,28.1,62,12595,2007-08-12 18:04:00,19,36894,7,2,0,2,7,4,0,1
10156,29.8,73,19600,2007-08-15 19:03:00,20,38620,12,1,0,3,13,10,0,0
10157,32.6,56,6440,2007-08-15 19:00:00,20,21500,19,1,0,2,5,20,0,0
10158,30.2,68,10636,2007-08-15 19:04:00,20,15349,27,1,5,3,18,7,0,0
10159,30.8,64,18095,2007-08-15 19:00:00,20,26232,6,1,0,2,6,8,0,0
10160,29.1,71,5606,2007-08-15 19:03:00,20,15440,24,1,0,2,19,1,0,0
10161,29.4,77,42015,2007-08-15 19:01:00,20,41684,28,1,0,1,11,4,0,0
10162,29.1,81,14854,2007-08-15 19:04:00,20,15165,17,1,0,3,3,2,0,0
10163,30.2,64,20982,2007-08-15 19:03:00,20,21000,0,1,0,3,0,9,0,0
10164,29.3,63,20391,2007-08-15 19:05:00,20,31997,15,1,0,2,16,12,0,0
10165,25.8,69,16718,2007-08-18 19:03:00,21,19470,9,1,1,2,10,3,0,1
10166,26.8,67,25373,2007-08-18 18:34:00,21,47851,2,1,1,3,2,18,0,1
10167,25.8,72,8426,2007-08-18 19:05:00,21,15440,24,1,1,3,19,0,0,1
10168,26.4,68,36756,2007-08-18 18:34:00,21,54224,23,1,1,2,1,9,0,1
10169,25.2,89,19073,2007-08-18 19:03:00,21,20248,11,1,2,2,12,6,0,1
10170,28.2,75,15703,2007-08-18 19:03:00,21,20223,4,1,0,2,4,8,0,1
10171,29.1,71,10402,2007-08-18 18:05:00,21,36894,7,1,0,2,7,16,0,1
10173,24.4,81,9116,2007-08-19 19:05:00,21,35910,32,2,13,2,20,11,0,1
10174,26.6,81,15957,2007-08-25 19:05:00,22,38620,12,1,0,2,13,19,0,1
10175,28.4,74,46951,2007-08-25 19:04:00,22,62010,5,1,0,4,9,2,0,1
10176,29.3,70,10801,2007-08-25 19:05:00,22,15349,27,1,0,2,18,10,0,1
10177,28.3,68,19789,2007-08-25 19:00:00,22,26232,6,1,0,2,6,0,0,1
10178,27.8,82,12757,2007-08-25 19:03:00,22,15165,17,1,0,3,3,1,0,1
10179,30.7,39,10804,2007-08-25 19:03:00,22,20223,4,1,0,2,4,5,0,1
10180,28.3,75,17910,2007-08-25 19:05:00,22,31997,15,1,0,2,16,20,0,1
10181,27.8,75,19007,2007-08-26 19:03:00,22,71624,8,2,0,2,8,7,0,1
10182,27.5,70,39912,2007-08-26 18:04:00,22,41684,28,2,1,2,11,12,0,1
10183,24.0,76,6149,2007-08-29 19:04:00,23,21500,19,1,4,3,5,18,0,0
10184,24.8,79,10447,2007-08-29 19:03:00,23,19470,9,1,1,2,10,16,0,0
10185,24.9,77,13185,2007-08-29 19:05:00,23,26232,6,1,2,2,6,4,0,0
10186,23.2,90,10828,2007-08-29 19:03:00,23,15440,24,1,6,2,8,3,0,0
10187,26.1,74,9038,2007-08-29 19:04:00,23,15859,1,1,1,2,1,11,0,0
10188,25.6,86,14167,2007-08-29 19:03:00,23,20248,11,1,1,2,12,19,0,0
10189,25.4,76,16152,2007-08-29 19:04:00,23,20261,21,1,2,3,0,13,0,0
10190,26.9,80,20067,2007-08-29 19:03:00,23,35910,32,1,0,2,20,9,0,0
10191,24.3,90,7122,2007-08-29 19:04:00,23,36894,7,1,1,2,7,2,0,0
10192,22.1,75,14856,2007-09-01 18:30:00,24,38620,12,1,1,2,13,6,0,1
10193,22.6,73,49810,2007-09-01 18:03:00,24,62010,5,1,1,3,9,5,0,1
10194,22.6,64,23968,2007-09-01 18:34:00,24,54224,23,1,1,3,2,20,0,1
10195,23.0,63,6341,2007-09-01 19:04:00,24,15440,24,1,1,2,19,7,0,1
10196,24.6,63,40488,2007-09-01 19:04:00,24,41684,28,1,1,2,11,10,0,1
10197,23.8,76,33678,2007-09-01 19:03:00,24,50889,31,1,1,2,3,12,0,1
10198,26.0,75,18425,2007-09-01 19:04:00,24,20223,4,1,0,4,4,0,0,1
10199,23.7,62,23569,2007-09-02 18:32:00,24,54224,23,2,1,2,18,8,0,1
10200,28.6,65,14830,2007-09-02 19:05:00,24,31997,15,2,0,2,16,1,0,1
10201,27.1,73,8432,2007-09-15 19:04:00,25,21500,19,1,0,3,5,3,0,1
10202,26.1,77,13272,2007-09-15 19:03:00,25,19470,9,1,0,2,10,20,0,1
10203,27.2,73,15535,2007-09-15 19:03:00,25,26232,6,1,0,3,6,16,0,1
10204,26.7,74,13835,2007-09-15 19:04:00,25,54224,23,1,0,2,19,2,0,1
10205,28.3,77,18108,2007-09-15 15:04:00,25,20248,11,1,0,3,12,1,0,1
10206,26.6,79,13949,2007-09-15 19:03:00,25,20223,4,1,1,3,4,13,0,1
10207,32.5,59,22675,2007-09-15 14:05:00,25,36894,7,1,0,3,7,9,0,1
10208,27.4,73,40574,2007-09-16 16:05:00,25,41684,28,2,0,2,11,18,0,1
10209,28.7,72,19419,2007-09-16 19:03:00,25,21000,0,2,1,2,0,8,0,1
10210,25.0,76,14812,2007-09-22 19:05:00,26,38620,12,1,0,2,13,11,0,1
10211,32.3,44,8449,2007-09-22 15:01:00,26,21500,19,1,0,2,5,10,0,1
10212,26.1,79,48166,2007-09-22 19:04:00,26,71624,8,1,0,3,8,9,0,1
10213,27.7,61,11606,2007-09-22 18:34:00,26,15859,1,1,1,2,1,7,0,1
10214,30.0,55,7793,2007-09-22 16:03:00,26,35910,32,1,5,2,20,4,0,1
10215,29.5,66,21371,2007-09-22 13:05:00,26,31997,15,1,0,2,16,19,0,1
10216,24.7,66,30363,2007-09-23 14:03:00,26,47851,2,2,1,3,2,12,1,1
10217,27.0,60,15797,2007-09-23 16:03:00,26,15165,17,2,1,2,3,0,1,1
10218,21.5,77,10648,2007-09-23 19:04:00,26,15349,27,2,1,2,18,6,1,1
10219,17.9,84,7553,2007-09-29 13:03:00,27,20223,33,1,2,2,4,18,0,1
10220,19.3,81,10752,2007-09-29 14:04:00,27,15165,17,1,6,3,3,19,0,1
10221,18.8,65,12923,2007-09-29 16:03:00,27,71624,8,1,2,2,8,5,0,1
10222,23.4,60,9097,2007-09-29 16:03:00,27,28425,29,1,3,2,20,12,0,1
10223,19.2,68,12163,2007-09-29 19:04:00,27,21000,0,1,4,3,0,16,0,1
10224,24.6,59,13492,2007-09-30 14:04:00,27,36894,7,2,7,2,7,13,0,1
10225,16.2,90,13438,2007-09-30 15:00:00,27,26232,6,2,2,1,6,1,0,1
10226,16.9,91,47755,2007-09-30 15:33:00,27,62010,5,2,2,3,9,11,0,1
10227,18.2,81,15346,2007-09-30 19:02:00,27,19470,9,2,2,1,10,2,0,1
10228,22.1,45,10503,2007-10-06 13:00:00,28,38620,12,1,0,2,13,20,0,1
10229,21.9,44,10640,2007-10-06 16:02:00,28,15349,27,1,0,3,18,0,0,1
10230,23.2,30,21939,2007-10-06 14:04:00,28,47851,2,1,0,3,2,8,0,1
10231,21.4,52,14037,2007-10-06 16:05:00,28,15859,1,1,0,3,1,10,0,1
10232,22.4,43,38507,2007-10-06 15:04:00,28,41684,28,1,0,3,11,5,0,1
10233,21.5,44,14831,2007-10-06 19:04:00,28,20248,11,1,0,3,12,4,0,1
10234,28.4,33,9363,2007-10-06 14:01:00,28,36894,7,1,0,1,7,3,0,1
10235,23.4,50,18511,2007-10-07 15:03:00,28,21500,19,2,0,3,9,16,0,1
10236,22.7,47,14208,2007-10-07 14:01:00,28,54224,23,2,0,2,19,6,0,1
10237,21.0,52,11038,2007-10-20 14:00:00,29,21500,19,1,0,2,5,7,0,1
10238,18.0,75,16756,2007-10-20 19:05:00,29,19470,9,1,0,2,10,9,0,1
10239,20.6,61,14440,2007-10-20 16:00:00,29,26232,6,1,1,2,6,11,0,1
10240,19.2,67,25082,2007-10-20 19:03:00,29,71624,8,1,0,2,8,12,0,1
10241,19.1,35,25961,2007-10-20 15:04:00,29,50889,31,1,0,4,3,13,0,1
10242,18.6,33,12318,2007-10-20 16:03:00,29,28425,29,1,0,2,20,19,0,1
10243,12.4,53,14671,2007-10-20 19:35:00,29,30684,26,1,0,2,16,18,0,1
10244,19.4,34,18025,2007-10-21 14:03:00,29,43739,18,2,0,2,4,2,0,1
10245,20.3,33,16071,2007-10-21 14:01:00,29,21000,0,2,0,1,0,1,0,1
10246,16.8,99,8036,2007-10-27 16:00:00,30,38620,12,1,2,2,13,16,0,1
10247,16.9,94,8947,2007-10-27 14:04:00,30,15349,27,1,2,3,18,20,0,1
10248,17.0,87,4114,2007-10-27 14:03:00,30,15440,24,1,2,2,19,5,0,1
10249,13.3,76,9056,2007-10-27 18:30:00,30,15859,1,1,2,1,1,8,0,1
10250,17.4,86,34446,2007-10-27 15:04:00,30,41684,28,1,2,3,11,3,0,1
10251,16.9,88,15898,2007-10-27 19:03:00,30,20248,11,1,2,2,12,0,0,1
10252,22.3,59,9680,2007-10-27 13:04:00,30,36894,7,1,0,2,7,10,0,1
10253,21.4,65,52314,2007-10-28 17:03:00,30,62010,5,2,0,2,9,4,0,1
10254,22.1,50,30494,2007-10-28 14:05:00,30,47851,2,2,0,2,2,6,0,1
10255,12.8,92,8990,2007-11-10 16:04:00,31,20000,30,1,6,3,18,19,0,1
10256,13.6,84,21109,2007-11-10 16:03:00,31,71624,8,1,2,2,8,13,0,1
10257,14.9,57,37851,2007-11-10 16:04:00,31,41684,28,1,10,3,11,2,0,1
10258,18.7,65,17529,2007-11-10 16:03:00,31,43739,18,1,1,4,4,3,0,1
10259,19.6,60,20044,2007-11-10 16:04:00,31,21000,0,1,0,4,0,10,0,1
10260,20.1,43,11236,2007-11-10 16:04:00,31,28425,29,1,0,2,20,1,0,1
10261,20.8,66,16508,2007-11-11 13:03:00,31,20248,11,2,0,3,12,7,0,1
10262,15.1,78,11752,2007-11-11 16:04:00,31,15491,34,2,2,3,5,16,0,1
10263,16.1,74,23355,2007-11-11 16:04:00,31,26232,6,2,11,3,6,9,0,1
10264,17.3,33,18887,2007-11-18 14:05:00,32,38620,12,1,0,2,13,18,0,1
10265,17.4,33,56368,2007-11-18 14:02:00,32,62010,5,1,0,4,9,12,0,1
10266,15.1,33,15678,2007-11-18 17:00:00,32,19470,9,1,0,1,10,8,0,1
10267,17.5,35,30157,2007-11-18 14:04:00,32,47851,2,1,0,4,2,0,0,1
10268,14.0,33,7751,2007-11-18 17:03:00,32,71624,8,1,0,2,19,11,0,1
10269,16.8,24,15151,2007-11-18 14:00:00,32,15859,1,1,0,2,1,5,0,1
10270,13.4,45,13172,2007-11-18 14:03:00,32,15165,17,1,7,2,3,6,0,1
10271,10.4,36,13555,2007-11-18 14:05:00,32,36894,7,1,0,3,7,20,0,1
10272,9.4,30,27811,2007-11-18 17:05:00,32,31997,15,1,0,2,16,4,0,1
10273,13.1,43,62123,2007-11-24 14:04:00,33,62010,5,1,0,4,9,13,0,1
10274,15.8,38,11021,2007-11-24 14:04:00,33,15349,27,1,0,3,18,1,0,1
10275,13.3,43,20749,2007-11-24 14:00:00,33,47851,2,1,0,2,2,5,0,1
10276,14.7,48,16813,2007-11-24 14:05:00,33,26232,6,1,0,2,6,7,0,1
10277,14.1,53,24956,2007-11-24 14:03:00,33,71624,8,1,0,3,8,11,0,1
10278,16.7,46,18577,2007-11-24 14:04:00,33,20248,11,1,0,3,12,10,0,1
10279,14.6,33,16370,2007-11-24 14:03:00,33,20223,4,1,0,3,4,19,0,1
10280,15.2,33,20109,2007-11-24 14:04:00,33,21000,0,1,0,3,0,20,0,1
10281,17.4,41,23381,2007-11-24 14:05:00,33,31997,15,1,0,3,16,3,0,1
10282,15.1,61,31384,2007-12-01 14:34:00,34,38620,12,1,10,2,13,12,0,1
10283,14.3,48,11268,2007-12-01 14:30:00,34,15491,34,1,0,3,5,6,0,1
10284,15.4,55,15341,2007-12-01 14:33:00,34,19470,9,1,0,2,10,4,0,1
10285,14.2,58,46697,2007-12-01 14:34:00,34,71624,8,1,0,3,19,9,0,1
10286,14.6,37,14777,2007-12-01 14:34:00,34,15859,1,1,0,3,1,2,0,1
10287,12.3,60,37430,2007-12-01 14:34:00,34,41684,28,1,2,4,11,16,0,1
