id,round,home_team,away_team,weather,temperature,humidity,broadcasters,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded
9406,第1日,FC東京,新潟,晴,25.3,49,MXテレビ/スカイパーフェクTV!/J SPORTS(録),24136,2006-09-30 15:03:00,25,47851,2
9407,第1日,川崎F,広島,曇,24.7,54,BS/J SPORTS(録),12029,2006-09-30 15:04:00,25,26232,6
9408,第1日,横浜FM,磐田,曇,24.3,53,TBS(単)/静岡放送/J SPORTS(録),25435,2006-09-30 15:04:00,25,71624,8
9409,第1日,京都,浦和,晴,23.4,49,KBS京都/BS-i/テレ玉(録)/J SPORTS(録),16492,2006-09-30 17:04:00,25,20588,13
9410,第1日,千葉,大分,晴,21.8,80,J SPORTS(録),10609,2006-09-30 18:31:00,25,19470,9
9411,第1日,大宮,名古屋,曇,22.3,78,BS/J SPORTS(録),8223,2006-09-30 19:04:00,25,21500,19
9412,第1日,C大阪,鹿島,晴,23.8,45,J SPORTS,15186,2006-09-30 19:04:00,25,47853,16
9413,第2日,甲府,G大阪,雨,19.8,76,BS/J SPORTS(録),15462,2006-10-01 15:04:00,25,15859,1
9414,第2日,清水,福岡,雨,19.5,81,静岡放送/BS-i/J SPORTS(録),10807,2006-10-01 15:04:00,25,20248,11
9415,第1日,京都,大宮,晴,21.6,68,KBS京都/テレ玉/J SPORTS(録),5237,2006-10-06 19:05:00,26,20588,13
9416,第2日,浦和,千葉,晴,23.0,45,NHK総合/NHK-BSハイビジョン/J SPORTS(録),48952,2006-10-07 15:04:00,26,62010,5
9417,第2日,川崎F,大分,晴,24.0,40,J SPORTS(録),10282,2006-10-07 15:01:00,26,26232,6
9418,第2日,甲府,広島,晴,18.9,45,BS-i/J SPORTS(録),10222,2006-10-07 18:05:00,26,15859,1
9419,第2日,新潟,横浜FM,雨,16.3,69,NHK新潟/J SPORTS(録),35603,2006-10-07 14:04:00,26,41684,10
9420,第2日,磐田,G大阪,晴,24.4,36,静岡放送/BS-i/J SPORTS(録),21066,2006-10-07 15:04:00,26,51697,3
9421,第2日,名古屋,FC東京,晴,23.5,40,J SPORTS,10840,2006-10-07 14:04:00,26,20223,4
9422,第2日,C大阪,清水,曇時々晴,20.6,49,BS(録)/J SPORTS(録),7013,2006-10-07 15:04:00,26,15516,25
9423,第2日,福岡,鹿島,晴,22.8,59,スカイパーフェクTV!/J SPORTS(録),12181,2006-10-07 15:02:00,26,22331,14
9424,第1日,鹿島,千葉,晴,19.1,46,BS/J SPORTS(録),15315,2006-10-14 15:04:00,27,38620,12
9425,第1日,川崎F,甲府,曇,17.9,54,BS-i/J SPORTS(録),14383,2006-10-14 19:04:00,27,26232,6
9426,第1日,新潟,京都,晴,21.6,45,テレビ新潟/J SPORTS,36272,2006-10-14 15:04:00,27,41684,10
9427,第1日,磐田,大宮,曇,22.0,46,静岡放送/BS(録)/J SPORTS(録),11490,2006-10-14 15:04:00,27,15165,17
9428,第1日,名古屋,清水,曇のち晴,23.5,51,スカイパーフェクTV!/J SPORTS(録),9888,2006-10-14 14:02:00,27,20223,4
9429,第1日,G大阪,横浜FM,晴,26.3,45,TBS(単)/J SPORTS(録)/毎日放送(録),16281,2006-10-14 14:04:00,27,21000,0
9430,第1日,大分,C大阪,晴,33.1,26,J SPORTS(録),12843,2006-10-14 14:04:00,27,30684,26
9431,第2日,浦和,福岡,晴,21.8,47,BS/J SPORTS(録),17541,2006-10-15 15:04:00,27,21500,19
9432,第2日,広島,FC東京,晴,24.4,43,BS-i/J SPORTS(録),11689,2006-10-15 15:05:00,27,36894,7
9433,第1日,浦和,川崎F,晴,18.9,65,NHK総合/NHK-BSハイビジョン/J SPORTS(録),50134,2006-10-21 16:03:00,28,62010,5
9434,第1日,千葉,大宮,晴,20.3,54,J SPORTS,12863,2006-10-21 15:04:00,28,19470,9
9435,第1日,横浜FM,鹿島,晴,21.3,52,BS/J SPORTS(録),24333,2006-10-21 14:04:00,28,71624,8
9436,第1日,甲府,名古屋,晴,24.3,42,山梨放送/BS(録)/J SPORTS(録),9747,2006-10-21 13:04:00,28,15859,1
9437,第1日,清水,新潟,晴,21.8,66,テレビ静岡/J SPORTS(録),13244,2006-10-21 15:04:00,28,20248,11
9438,第1日,京都,大分,晴,23.1,40,スカイパーフェクTV!/KBS京都(録)/J SPORTS(録),8491,2006-10-21 14:04:00,28,20588,13
9439,第1日,福岡,磐田,晴,24.8,37,NHK福岡/BS-i/NHK静岡(録)/J SPORTS(録),16445,2006-10-21 15:04:00,28,22331,14
9440,第2日,FC東京,G大阪,曇,21.8,60,BS/MXテレビ(録)/J SPORTS(録),36161,2006-10-22 15:04:00,28,47851,2
9441,第2日,C大阪,広島,曇,24.8,47,BS-i/J SPORTS(録),7897,2006-10-22 15:05:00,28,15516,25
9442,第1日,大宮,FC東京,曇,21.3,51,J SPORTS(録),10074,2006-10-28 14:00:00,29,21500,19
9443,第1日,川崎F,京都,晴のち曇,22.1,52,BS/J SPORTS(録),10505,2006-10-28 14:04:00,29,26232,6
9444,第1日,甲府,C大阪,晴,22.5,45,テレビ山梨/J SPORTS,9852,2006-10-28 14:04:00,29,15859,1
9445,第1日,新潟,福岡,晴,20.3,48,新潟総合テレビ/スカイパーフェクTV!/J SPORTS(録),38203,2006-10-28 14:04:00,29,41684,10
9446,第1日,磐田,浦和,晴のち曇,22.2,66,TBS(単)/静岡放送/J SPORTS(録),16162,2006-10-28 14:05:00,29,15165,17
9447,第1日,名古屋,千葉,晴時々曇,22.9,37,J SPORTS(録),18534,2006-10-28 14:00:00,29,43739,18
9448,第1日,広島,横浜FM,晴,23.0,55,BS-i/J SPORTS(録),16162,2006-10-28 14:04:00,29,36894,7
9449,第2日,G大阪,清水,曇時々晴,22.2,43,BS/J SPORTS(録),19170,2006-10-29 15:04:00,29,21000,0
9450,第2日,大分,鹿島,晴,21.1,49,BS-i/J SPORTS(録),28690,2006-10-29 15:05:00,29,31997,15
9451,第1日,鹿島,G大阪,曇時々雨,19.5,66,BS-i/J SPORTS(録),14663,2006-11-11 15:05:00,30,38620,12
9452,第1日,浦和,横浜FM,雨のち曇,14.8,83,BS/テレ玉(録)/J SPORTS(録),52582,2006-11-11 15:04:00,30,62010,5
9453,第1日,千葉,新潟,雨,17.6,84,J SPORTS(録),11286,2006-11-11 15:01:00,30,19470,9
9454,第1日,FC東京,川崎F,雨のち曇時々雨,14.8,77,MXテレビ/J SPORTS(録),23251,2006-11-11 15:04:00,30,47851,2
9455,第1日,清水,大宮,雨,16.1,90,テレビ静岡/J SPORTS(録),9079,2006-11-11 15:04:00,30,20248,11
9456,第1日,京都,甲府,曇,15.5,87,山梨放送/KBS京都(録)/BS-i(録)/J SPORTS(録),5566,2006-11-11 15:04:00,30,20588,13
9457,第1日,C大阪,磐田,雨のち曇,16.8,77,スカイパーフェクTV!/J SPORTS(録),7873,2006-11-11 15:03:00,30,15516,25
9458,第1日,福岡,広島,雨のち曇,14.1,80,J SPORTS,11505,2006-11-11 15:05:00,30,22331,14
9459,第1日,大分,名古屋,屋内,15.6,77,NHK大分/J SPORTS(録),19273,2006-11-11 15:05:00,30,31997,15
9460,第1日,大宮,鹿島,晴,13.7,42,J SPORTS(録),12094,2006-11-18 14:01:00,31,62010,5
9461,第1日,川崎F,福岡,曇,14.6,38,BS/J SPORTS(録),12871,2006-11-18 14:04:00,31,26232,6
9462,第1日,横浜FM,清水,曇,14.4,36,BSーi/J SPORTS(録),20258,2006-11-18 14:05:00,31,71624,8
9463,第1日,甲府,大分,曇,13.4,38,NHK甲府/J SPORTS(録),9156,2006-11-18 14:04:00,31,15859,1
9464,第1日,磐田,FC東京,曇,14.7,52,MXテレビ/J SPORTS,14406,2006-11-18 14:04:00,31,15165,17
9465,第1日,名古屋,浦和,屋内,13.1,62,NHK総合/NHK-BSハイビジョン/東海テレビ(録)/J SPORTS(録),32109,2006-11-18 14:04:00,31,43739,18
9466,第1日,広島,京都,雨,8.4,76,NHK広島/スカイパーフェクTV!/J SPORTS(録),8182,2006-11-18 14:04:00,31,36894,7
9467,第2日,新潟,C大阪,曇のち雨,13.2,53,BS-i/J SPORTS(録),40393,2006-11-19 15:05:00,31,41684,10
9468,第2日,G大阪,千葉,雨,12.6,83,BS/J SPORTS(録),16950,2006-11-19 15:05:00,31,21000,0
9469,第1日,鹿島,新潟,曇,13.1,49,J SPORTS(録),12178,2006-11-23 15:00:00,32,38620,12
9470,第1日,浦和,甲府,曇,13.4,48,テレ玉/テレビ山梨/BS/J SPORTS(録),57781,2006-11-23 15:04:00,32,62010,5
9471,第1日,千葉,広島,曇,14.3,48,J SPORTS(録),12049,2006-11-23 15:01:00,32,19470,9
9472,第1日,FC東京,横浜FM,曇,12.3,45,MXテレビ/BS-i(録)/J SPORTS(録),23553,2006-11-23 15:04:00,32,47851,2
9473,第1日,清水,川崎F,曇,14.4,60,静岡放送/J SPORTS(録),12172,2006-11-23 15:04:00,32,20248,11
9474,第1日,京都,磐田,曇,12.1,59,KBS京都/スカイパーフェクTV!/J SPORTS(録),13785,2006-11-23 15:04:00,32,20588,13
9475,第1日,C大阪,名古屋,曇,13.3,45,J SPORTS,8737,2006-11-23 15:04:00,32,15516,25
9476,第1日,福岡,G大阪,雨,11.1,84,BS-i/J SPORTS(録),20187,2006-11-23 15:05:00,32,22331,14
9477,第1日,大分,大宮,屋内,13.5,72,J SPORTS(録),15841,2006-11-23 15:00:00,32,31997,15
9478,第1日,大宮,C大阪,曇,15.9,44,テレ玉/BS-i/J SPORTS(録),9285,2006-11-26 14:04:00,33,62010,5
9479,第1日,FC東京,浦和,曇時々雨,11.2,58,NHK総合/MXテレビ/NHK-BSハイビジョン/テレ玉(録)/J SPORTS(録),41528,2006-11-26 14:03:00,33,47851,2
9480,第1日,川崎F,鹿島,曇,13.4,49,J SPORTS(録),17518,2006-11-26 14:00:00,33,26232,6
9481,第1日,横浜FM,大分,曇,13.3,46,J SPORTS(録),24895,2006-11-26 14:00:00,33,71624,8
9482,第1日,甲府,千葉,曇,9.1,50,NHK甲府/J SPORTS(録),15069,2006-11-26 14:03:00,33,15859,1
9483,第1日,磐田,清水,曇,17.1,63,J SPORTS/静岡放送(録)/BS-i(録),37711,2006-11-26 14:00:00,33,51697,3
9484,第1日,名古屋,福岡,曇のち雨,14.1,66,スカイパーフェクTV!/J SPORTS(録),10707,2006-11-26 14:02:00,33,20223,4
9485,第1日,G大阪,京都,曇のち雨,14.3,73,BS/J SPORTS(録),16768,2006-11-26 14:05:00,33,21000,0
9486,第1日,広島,新潟,雨,13.8,91,J SPORTS(録),11214,2006-11-26 14:02:00,33,36894,7
9487,第1日,鹿島,磐田,晴,14.8,40,スカイパーフェクTV!/J SPORTS(録),16433,2006-12-02 14:02:00,34,38620,12
9488,第1日,浦和,G大阪,晴,15.6,34,テレ玉/NHK総合/J SPORTS(録),62241,2006-12-02 14:04:00,34,62010,5
9489,第1日,千葉,横浜FM,晴,14.8,36,BS-i(録)/J SPORTS(録),17175,2006-12-02 14:00:00,34,19470,9
9490,第1日,新潟,大宮,雨,8.1,72,NHK新潟/J SPORTS(録),33993,2006-12-02 14:04:00,34,41684,10
9491,第1日,清水,広島,晴,14.5,31,テレビ静岡/スカイパーフェクTV!/J SPORTS(録),13581,2006-12-02 14:04:00,34,20248,11
9492,第1日,京都,名古屋,曇,13.3,48,KBS京都(録)/J SPORTS(録),9110,2006-12-02 14:04:00,34,20588,13
9493,第1日,C大阪,川崎F,雨のち曇,12.1,72,BS/毎日放送(録)/J SPORTS(録),9278,2006-12-02 14:04:00,34,15516,25
9494,第1日,福岡,甲府,曇,11.2,40,BS-i/J SPORTS(録),14703,2006-12-02 14:04:00,34,22331,14
9495,第1日,大分,FC東京,曇,13.1,44,MXテレビ/J SPORTS(録),20854,2006-12-02 14:04:00,34,31997,15
9985,第1日,FC東京,広島,晴,14.8,54,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX(録),25257,2007-03-03 14:03:00,1,47851,2
9986,第1日,横浜FM,甲府,曇,14.8,58,スカパー!・e2(TBSチャンネル)/BS-i,24466,2007-03-03 14:05:00,1,71624,8
9987,第1日,大分,新潟,晴,19.8,54,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK大分/NHK新潟,20039,2007-03-03 14:05:00,1,31997,15
9988,第1日,川崎F,鹿島,晴のち曇,15.4,60,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),20295,2007-03-03 15:00:00,1,26232,6
9989,第1日,清水,神戸,曇,15.3,64,スカパー!・e2(J sports Plus)/静岡放送,18333,2007-03-03 15:03:00,1,20248,11
9990,第1日,浦和,横浜FC,晴のち曇,15.2,64,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合/テレ玉(録),57188,2007-03-03 16:03:00,1,62010,5
9991,第1日,G大阪,大宮,曇,14.4,47,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18355,2007-03-03 19:04:00,1,21000,0
9992,第2日,柏,磐田,晴のち曇,16.9,69,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),10960,2007-03-04 16:00:00,1,15349,27
9993,第2日,名古屋,千葉,晴,19.2,51,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK名古屋,18410,2007-03-04 16:04:00,1,20223,4
9994,第1日,甲府,名古屋,晴,15.1,26,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK甲府,11791,2007-03-10 14:04:00,2,15859,1
9995,第1日,広島,柏,雨,7.3,75,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK広島,12891,2007-03-10 14:04:00,2,36894,7
9996,第1日,磐田,大分,晴時々曇,12.0,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/静岡放送,11452,2007-03-10 15:04:00,2,15165,17
9997,第1日,大宮,FC東京,晴のち曇,13.0,34,スカパー!・e2(TBSチャンネル)/BS-i/テレ玉(録),17023,2007-03-10 16:05:00,2,62010,5
9998,第1日,千葉,清水,曇,10.8,70,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,15373,2007-03-10 19:04:00,2,19470,9
9999,第1日,横浜FC,横浜FM,晴,10.6,65,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13737,2007-03-10 19:03:00,2,15440,24
10000,第2日,鹿島,G大阪,曇,11.4,45,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合,18406,2007-03-11 14:03:00,2,38620,12
10001,第2日,新潟,浦和,曇時々雪,2.5,68,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),40524,2007-03-11 16:01:00,2,41684,28
10002,第2日,神戸,川崎F,晴,8.7,25,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14664,2007-03-11 16:03:00,2,28425,29
10003,第1日,大分,大宮,晴,11.6,35,スカパー!(パーフェクト チョイス)/e2(スカチャン!),16870,2007-03-17 13:04:00,3,31997,15
10004,第1日,浦和,甲府,晴,11.8,26,スカパー!・e2(TBSチャンネル)/TBS(単)/テレ玉(録),39494,2007-03-17 14:02:00,3,62010,5
10005,第1日,清水,柏,曇,10.0,53,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,11460,2007-03-17 15:04:00,3,20248,11
10006,第1日,千葉,鹿島,晴,7.8,53,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14814,2007-03-17 16:03:00,3,19470,9
10007,第1日,横浜FM,神戸,晴,8.0,45,スカパー!・e2(TBSチャンネル)/BS-i,16657,2007-03-17 16:05:00,3,71624,8
10008,第1日,川崎F,横浜FC,曇,6.0,25,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18621,2007-03-17 19:05:00,3,26232,6
10009,第1日,G大阪,広島,晴,3.6,49,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),14123,2007-03-17 19:03:00,3,21000,0
10010,第2日,名古屋,新潟,晴,10.1,29,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/名古屋テレビ(録),11620,2007-03-18 14:03:00,3,20223,4
10011,第2日,FC東京,磐田,晴,8.1,28,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),27046,2007-03-18 16:03:00,3,47851,2
10012,第1日,甲府,G大阪,曇,15.9,37,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/山梨放送,13064,2007-03-31 14:04:00,4,15859,1
10013,第1日,新潟,川崎F,雨,11.3,56,スカパー!・e2(J sports Plus),31500,2007-03-31 14:00:00,4,41684,28
10014,第1日,磐田,千葉,曇,16.5,66,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/静岡放送,12379,2007-03-31 14:04:00,4,15165,17
10015,第1日,大宮,清水,曇,16.1,61,スカパー!(パーフェクト チョイス)/e2(スカチャン!),7737,2007-03-31 16:00:00,4,21500,19
10016,第1日,広島,横浜FM,曇,17.7,78,スカパー!・e2(TBSチャンネル)/BS-i,9337,2007-03-31 18:05:00,4,36894,7
10017,第1日,柏,FC東京,曇,15.0,84,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),10793,2007-03-31 19:04:00,4,15349,27
10018,第1日,神戸,鹿島,屋内,18.6,68,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,10518,2007-03-31 19:04:00,4,28425,29
10019,第2日,横浜FC,名古屋,曇,20.4,57,スカパー!・e2(J sports Plus),10225,2007-04-01 14:00:00,4,15440,24
10020,第2日,大分,浦和,屋内,15.4,74,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),27163,2007-04-01 16:04:00,4,31997,15
10021,第1日,甲府,神戸,曇,17.4,28,スカパー!・e2(J sports Plus),8373,2007-04-07 13:01:00,5,15859,1
10022,第1日,FC東京,新潟,曇,17.4,32,スカパー!・e2(TBSチャンネル)/TOKYO MX/BS-i,21092,2007-04-07 14:04:00,5,47851,2
10023,第1日,名古屋,広島,曇,15.0,53,スカパー!(パーフェクト チョイス)/e2(スカチャン!),16825,2007-04-07 14:03:00,5,43739,18
10024,第1日,G大阪,川崎F,雨,13.4,66,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),18587,2007-04-07 14:03:00,5,21000,0
10025,第1日,鹿島,大宮,晴のち曇,14.6,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!),10234,2007-04-07 16:00:00,5,38620,12
10026,第1日,横浜FM,柏,曇,15.5,47,スカパー!・e2(J sports Plus),18960,2007-04-07 16:00:00,5,71624,8
10027,第1日,浦和,磐田,曇のち雨,16.4,49,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/テレ玉/BS,45025,2007-04-07 19:04:00,5,62010,5
10028,第2日,千葉,横浜FC,曇,15.9,56,スカパー!(パーフェクト チョイス)/e2(スカチャン!),15584,2007-04-08 16:03:00,5,19470,9
10029,第2日,清水,大分,曇,15.0,59,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13225,2007-04-08 16:03:00,5,20248,11
10030,第1日,大宮,名古屋,晴,23.1,27,スカパー!(パーフェクト チョイス)/e2(スカチャン!),6584,2007-04-14 13:00:00,6,21500,19
10031,第1日,横浜FC,鹿島,晴一時曇,24.0,31,スカパー!・e2(TBSチャンネル)/TBS(単),19367,2007-04-14 14:03:00,6,71624,8
10032,第1日,広島,甲府,晴,19.3,40,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK広島/NHK甲府,7181,2007-04-14 14:04:00,6,36894,7
10033,第1日,新潟,G大阪,曇時々雨,10.8,79,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,32686,2007-04-14 15:04:00,6,41684,28
10034,第1日,神戸,千葉,晴,19.0,32,スカパー!・e2(J sports Plus),10983,2007-04-14 15:01:00,6,28425,29
10035,第1日,磐田,横浜FM,晴,17.8,36,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),11864,2007-04-14 16:00:00,6,15165,17
10036,第2日,柏,浦和,曇時々晴,16.9,56,スカパー!・e2(TBSチャンネル)/BS-i,35013,2007-04-15 15:05:00,6,54224,23
10037,第2日,川崎F,清水,晴のち曇,19.6,44,スカパー!・e2(J sports Plus),21208,2007-04-15 15:00:00,6,26232,6
10038,第2日,大分,FC東京,曇時々晴,18.7,33,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),17431,2007-04-15 16:04:00,6,31997,15
10039,第1日,FC東京,横浜FC,曇のち晴,22.4,46,スカパー!・e2(TBSチャンネル)/TOKYO MX/BS-i,22168,2007-04-21 14:04:00,7,47851,2
10040,第1日,浦和,川崎F,曇,21.9,55,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合/テレ玉(録),50531,2007-04-21 16:03:00,7,62010,5
10041,第1日,千葉,大宮,曇,19.5,70,スカパー!(パーフェクト チョイス)/e2(スカチャン!),9481,2007-04-21 16:03:00,7,19470,9
10042,第1日,名古屋,神戸,曇,20.9,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK名古屋,10363,2007-04-21 16:03:00,7,20223,4
10043,第1日,甲府,柏,曇,18.8,54,スカパー!(パーフェクト チョイス)/e2(スカチャン!),11437,2007-04-21 18:34:00,7,15859,1
10044,第1日,清水,鹿島,曇,17.6,82,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,12738,2007-04-21 19:04:00,7,20248,11
10045,第1日,広島,新潟,曇一時雨,18.3,67,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),8326,2007-04-21 19:05:00,7,36894,7
10046,第2日,横浜FM,大分,曇,20.8,63,スカパー!(パーフェクト チョイス)/e2(スカチャン!),17219,2007-04-22 16:01:00,7,71624,8
10047,第2日,G大阪,磐田,雨のち曇,19.9,80,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),14495,2007-04-22 16:03:00,7,21000,0
10048,第1日,横浜FC,清水,曇,24.0,31,スカパー!(パーフェクト チョイス)/e2(スカチャン!),15008,2007-04-28 13:03:00,8,71624,8
10049,第1日,大分,G大阪,晴,21.1,19,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK大分,20806,2007-04-28 15:05:00,8,31997,15
10050,第1日,大宮,甲府,曇,13.6,60,スカパー!(パーフェクト チョイス)/e2(スカチャン!),6628,2007-04-28 16:00:00,8,21500,19
10051,第1日,柏,名古屋,雨のち曇,13.2,79,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/千葉テレビ(録),11077,2007-04-28 16:53:00,8,15349,27
10052,第1日,神戸,FC東京,晴,21.3,19,スカパー!(パーフェクト チョイス)/e2(スカチャン!),9213,2007-04-28 16:03:00,8,28425,29
10053,第1日,新潟,横浜FM,曇,11.3,66,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),41283,2007-04-28 19:01:00,8,41684,28
10054,第1日,磐田,広島,晴,14.4,44,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS/静岡放送(録),10131,2007-04-28 19:04:00,8,15165,17
10055,第2日,川崎F,千葉,晴,21.0,33,スカパー!・e2(TBSチャンネル)/BS-i,21804,2007-04-29 15:05:00,8,26232,6
10056,第2日,鹿島,浦和,晴,18.8,24,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),36146,2007-04-29 16:00:00,8,38620,12
10057,第1日,浦和,千葉,晴,23.7,33,スカパー!・e2(TBSチャンネル)/テレ玉/BS-i,57440,2007-05-03 14:04:00,9,62010,5
10058,第1日,甲府,横浜FC,晴,24.1,28,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/テレビ山梨,16279,2007-05-03 14:04:00,9,15859,1
10059,第1日,柏,新潟,晴,22.1,36,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/千葉テレビ,13481,2007-05-03 16:05:00,9,20000,30
10060,第1日,FC東京,鹿島,晴,20.1,43,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/TOKYO MX,30436,2007-05-03 16:05:00,9,47851,2
10061,第1日,名古屋,大分,晴,21.0,41,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/東海テレビ(録),14146,2007-05-03 16:03:00,9,20223,4
10062,第1日,神戸,G大阪,晴,21.1,49,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),22236,2007-05-03 16:03:00,9,28425,29
10063,第1日,広島,大宮,曇,20.8,46,スカパー!(パーフェクト チョイス)/e2(スカチャン!),13220,2007-05-03 16:04:00,9,36894,7
10064,第1日,横浜FM,川崎F,晴,18.3,64,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/tvk/BS,33498,2007-05-03 19:04:00,9,71624,8
10065,第1日,清水,磐田,晴,16.9,76,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),20318,2007-05-03 19:05:00,9,20248,11
10066,第1日,横浜FC,神戸,雨,17.2,83,スカパー!(パーフェクト チョイス)/e2(スカチャン!),4458,2007-05-06 13:03:00,10,15440,24
10067,第1日,大分,広島,屋内,18.9,78,スカパー!・e2(J sports Plus),20224,2007-05-06 13:00:00,10,31997,15
10068,第1日,新潟,甲府,雨,17.1,73,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/新潟放送,39507,2007-05-06 14:04:00,10,41684,28
10069,第1日,G大阪,清水,雨,18.3,86,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18223,2007-05-06 14:04:00,10,21000,0
10070,第1日,鹿島,横浜FM,雨,19.4,73,スカパー!・e2(TBSチャンネル)/BS-i,13344,2007-05-06 15:04:00,10,38620,12
10071,第1日,大宮,浦和,雨,17.8,84,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),33162,2007-05-06 16:01:00,10,62010,5
